"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test application deploy in dirty environment with garbage storage from another application.","1011226","test_app_resources_conflicts_v3","tests.integration.ha_tests","Fri Jun 27 03:33:37 UTC 2025","passed","Fri Jun 27 03:50:28 UTC 2025","","test_smoke","",""
"","1244044","test_removing_unit[roles3]","tests.integration.ha_tests","Fri Jun 27 04:09:44 UTC 2025","passed","Fri Jun 27 04:30:28 UTC 2025","","test_scaling_three_units","",""
"","60614","test_modern_endpoint_with_multiple_related_endpoints","tests.integration.relations","Fri Jun 27 03:32:16 UTC 2025","passed","Fri Jun 27 03:33:16 UTC 2025","","test_relations","",""
"","508863","test_removing_unit[roles2]","tests.integration.ha_tests","Fri Jun 27 04:08:44 UTC 2025","passed","Fri Jun 27 04:17:13 UTC 2025","","test_scaling_three_units_async","",""
"Test promoting the standby cluster.","266644","test_promote_standby","tests.integration.ha_tests","Fri Jun 27 04:35:01 UTC 2025","passed","Fri Jun 27 04:39:28 UTC 2025","","test_async_replication","",""
"Test that there is read-only endpoint in a scaled up cluster.","355699","test_read_only_endpoint_in_scaled_up_cluster","tests.integration.new_relations","Fri Jun 27 03:50:18 UTC 2025","passed","Fri Jun 27 03:56:14 UTC 2025","","test_new_relations_1","",""
"Completely cut and restore network.","533757","test_network_cut","tests.integration.ha_tests","Fri Jun 27 04:59:30 UTC 2025","passed","Fri Jun 27 05:08:23 UTC 2025","","test_self_healing","",""
"Test that a relation with no database name doesn't block the charm.","55279","test_relation_with_no_database_name","tests.integration.new_relations","Fri Jun 27 04:23:00 UTC 2025","passed","Fri Jun 27 04:23:56 UTC 2025","","test_new_relations_1","",""
"Build, deploy two units of PostgreSQL and do backup in AWS. Then, write new data into DB, switch WAL file and test point-in-time-recovery restore action.","0","test_pitr_backup_aws","tests.integration","Fri Jun 27 03:54:46 UTC 2025","skipped","Fri Jun 27 03:54:46 UTC 2025","","test_backups_pitr_aws","",""
"Test that relation data, like connection data, is updated correctly when scaling.","1016894","test_relation_data_is_updated_correctly_when_scaling","tests.integration.new_relations","Fri Jun 27 04:06:03 UTC 2025","passed","Fri Jun 27 04:23:00 UTC 2025","","test_new_relations_1","",""
"A forceful restart with deleted data and without transaction logs (forced clone).","0","test_forceful_restart_without_data_and_transaction_logs","tests.integration.ha_tests","Fri Jun 27 04:59:30 UTC 2025","skipped","Fri Jun 27 04:59:30 UTC 2025","","test_self_healing","",""
"Test that an application can connect to different clusters of the same database.","80662","test_an_application_can_connect_to_multiple_database_clusters","tests.integration.new_relations","Fri Jun 27 04:02:09 UTC 2025","passed","Fri Jun 27 04:03:30 UTC 2025","","test_new_relations_1","",""
"Test that async replication fails over correctly.","126149","test_async_replication_failover_in_main_cluster","tests.integration.ha_tests","Fri Jun 27 04:48:38 UTC 2025","passed","Fri Jun 27 04:50:44 UTC 2025","","test_async_replication","",""
"Deploy the charm-under-test.

    Assert on the unit status before any relations/configurations take place.
    ","618089","test_deploy","tests.integration","Fri Jun 27 04:07:28 UTC 2025","passed","Fri Jun 27 04:17:46 UTC 2025","","test_charm","",""
"","512083","test_removing_unit[roles1]","tests.integration.ha_tests","Fri Jun 27 04:00:11 UTC 2025","passed","Fri Jun 27 04:08:43 UTC 2025","","test_scaling_three_units_async","",""
"Test superuser actions and the request for more permissions.","425","test_user_with_extra_roles","tests.integration.new_relations","Fri Jun 27 03:59:51 UTC 2025","passed","Fri Jun 27 03:59:51 UTC 2025","","test_new_relations_1","",""
"Test that there is no read-only endpoint in a standalone cluster.","45868","test_primary_read_only_endpoint_in_standalone_cluster","tests.integration.new_relations","Fri Jun 27 03:49:33 UTC 2025","passed","Fri Jun 27 03:50:18 UTC 2025","","test_new_relations_1","",""
"","701580","test_removing_unit[roles0]","tests.integration.ha_tests","Fri Jun 27 03:35:20 UTC 2025","passed","Fri Jun 27 03:47:02 UTC 2025","","test_scaling_three_units","",""
"Test that user can't connect with empty password.","2029","test_db_connection_with_empty_password","tests.integration","Fri Jun 27 03:56:01 UTC 2025","passed","Fri Jun 27 03:56:03 UTC 2025","","test_password_rotation","",""
"Test that check relation data.","374971","test_relations","tests.integration.new_relations","Fri Jun 27 04:13:35 UTC 2025","passed","Fri Jun 27 04:19:50 UTC 2025","","test_relations_coherence","",""
"Test charm deploy in dirty environment with garbage storage.","465967","test_charm_garbage_ignorance","tests.integration.ha_tests","Fri Jun 27 03:25:51 UTC 2025","passed","Fri Jun 27 03:33:37 UTC 2025","","test_smoke","",""
"Test that passwords don't get exposed on postgresql logs.","542","test_no_password_exposed_on_logs","tests.integration","Fri Jun 27 03:56:08 UTC 2025","passed","Fri Jun 27 03:56:08 UTC 2025","","test_password_rotation","",""
"","60","test_exporter_is_up[2]","tests.integration","Fri Jun 27 04:17:47 UTC 2025","passed","Fri Jun 27 04:17:47 UTC 2025","","test_charm","",""
"","12","test_database_is_up[1]","tests.integration","Fri Jun 27 04:17:46 UTC 2025","passed","Fri Jun 27 04:17:46 UTC 2025","","test_charm","",""
"Deploy Landscape Scalable Bundle to test the 'db-admin' relation.","1382739","test_landscape_scalable_bundle_db","tests.integration","Fri Jun 27 04:07:38 UTC 2025","failed","Fri Jun 27 04:30:41 UTC 2025","","test_db_admin","",""
"","0","test_scale_down","tests.integration","Fri Jun 27 03:13:31 UTC 2025","skipped","Fri Jun 27 03:13:31 UTC 2025","","test_subordinates","",""
"Test that the pre-upgrade-check action runs successfully.","2224","test_pre_upgrade_check","tests.integration.ha_tests","Fri Jun 27 03:32:40 UTC 2025","passed","Fri Jun 27 03:32:43 UTC 2025","","test_upgrade_from_stable","",""
